id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7071593,Super Cozy - 2 Bed/2Bath Condo-Avondale/ Logan Sq.,37071724,Hussein,,Avondale,41.93985,-87.71659,Entire home/apt,85,2,27,2020-03-09,0.45,2,320
7074653,Fun & Funky Musician Condo (Private Room),36370758,Rebecca,,Irving Park,41.96024,-87.71007,Private room,75,1,56,2019-08-20,0.93,2,0
7075936,Huge Modern Condo - Master Bedroom,37101639,Stephanie,,Dunning,41.93846,-87.788,Private room,74,1,58,2020-02-16,1.00,1,270
7084894,Cute Brownstone in Lakeview,33980307,Erika,,Lake View,41.93514,-87.64955,Private room,60,1,304,2020-03-06,5.03,1,356
7092080,1 BD Luxury Boutique Apartment,24705990,Rick,,Uptown,41.97195,-87.66733,Hotel room,159,3,32,2019-09-17,0.53,12,364
7094014,One bedroom/one bath,37088152,Jack,,Edgewater,41.99635,-87.65681,Private room,37,1,99,2020-01-17,1.64,1,0
7097488,Sweet Home Chicago 4 Bedroom/2 Bath,34959956,Trevor,,West Town,41.89294,-87.65865,Entire home/apt,215,1,141,2020-02-16,2.33,1,350
7114656,"First floor duplex w/private BR/BA, Ukrainian Vlg",36241559,Adam,,West Town,41.89933,-87.68951,Private room,65,2,3,2020-03-31,0.05,1,0
7116810,Accessibility to Airport&Downtown!,37279996,Yesenia&Rita,,West Elsdon,41.78962,-87.71776,Entire home/apt,75,7,26,2020-04-08,0.43,1,364
7127223,Welcoming All Tudor Home Warm Community 2w,20449664,John,,Dunning,41.94319,-87.79546,Private room,65,3,11,2019-08-04,0.21,4,166
7132740,Sunny BD in Chicago Little Italy,37358981,Laura,,Near West Side,41.87378,-87.66026,Private room,100,2,54,2020-02-16,0.89,1,0
7174786,LT-1 420 Friendly “Windy City Suite” Patio & Grill,35342456,Roberto,,Portage Park,41.9402,-87.75601,Private room,50,31,14,2018-07-22,0.24,16,365
7176158,"Modern Logan Square Apartment, steps from train!",28183266,Allyson,,Logan Square,41.92377,-87.69733,Entire home/apt,93,2,110,2020-02-29,2.32,1,351
7182203,Heart of the northside of Chicago!,37627775,Marc,,North Center,41.95724,-87.68769,Entire home/apt,79,2,132,2020-05-20,2.22,1,29
7198481,"Walk to Wrigley Huge 3 BED, 4 BATH with 2400 sq ft",31824509,Andrew,,Lake View,41.93848,-87.651,Entire home/apt,325,2,36,2020-02-23,1.39,1,343
7221759,"Wicker Park 2bd, Sleep Number Bed!",13757170,Mike,,West Town,41.91081,-87.67032,Entire home/apt,129,2,144,2020-01-15,2.39,1,365
7239181,"Quiet, artsy, vintage, queer-friendly, Humboldt Pk",36541232,G,,West Town,41.90392,-87.68863,Private room,46,3,74,2020-03-01,3.40,2,58
7241887,Large Studio Near Downtown & McCormick Place,3864700,Emmanuel,,Oakland,41.83092,-87.60762,Entire home/apt,120,2,52,2018-08-12,0.86,1,270
7244885,Modern House in West Rogers Park,27500143,Yoel,,West Ridge,42.01642,-87.70449,Entire home/apt,219,3,13,2019-10-25,0.22,1,177
7264941,✪ Great Location Luxury Views Business POOL & SPA✪,3965428,Rob,,Loop,41.88581,-87.61656,Entire home/apt,150,31,11,2020-03-28,0.19,76,334
7279481,"FREE PARKING IN BLDG|PRIVATE & SAFE | 3BR Stunning Spacious Sky Loft Indoor Pool, Parking & Incredible Views",37190789,Jason,,Loop,41.88696,-87.63116,Entire home/apt,344,3,171,2020-03-17,2.95,6,160
7282353,Safe and clean room,38134747,Debbie,,West Elsdon,41.79557,-87.73283,Private room,75,1,51,2020-02-03,0.85,1,178
7291481,Historic East Village in West Town,38186342,Carmen & John,,West Town,41.89302,-87.66988,Entire home/apt,90,2,154,2020-06-06,2.95,1,264
7304165,ARTpartment Retreat | Bright & Bold in Bridgeport,38260866,Rosalind,,Bridgeport,41.84056,-87.64173,Entire home/apt,115,2,77,2019-11-03,1.32,1,0
7309782,Single House Private Room of Northshore Chicago,38295563,Anqiang,,North Park,41.98526,-87.71752,Private room,39,1,9,2016-07-27,0.15,1,0
7319042,Private Bedroom + Bath—Rogers Park Sanctuary Home,686562,Patricia,,Rogers Park,42.0022,-87.67305,Private room,45,1,84,2020-01-12,1.40,1,361
7370245,The Irving Park Attic,9959757,Jedidiah,,Irving Park,41.94664,-87.70783,Entire home/apt,50,32,86,2018-10-21,1.88,4,260
7384649,2BD/2BA Luxury Apartment - Roof Deck Access,24705990,Rick,,Uptown,41.97148,-87.66861,Hotel room,249,2,30,2020-01-01,0.50,12,267
7384752,Best Location w/PARK + GYM/POOL/SPA/PARK,3965428,Rob,,Loop,41.88581,-87.61641,Entire home/apt,140,60,5,2019-08-06,0.09,76,365
7389646,Private Queen Bed and En Suite Bath,25759643,Tim,,Lake View,41.95675,-87.66715,Entire home/apt,95,2,114,2020-06-14,1.99,3,80
7408812,Logan Square Garden 25,38820540,Anthony,,Logan Square,41.9228,-87.71074,Entire home/apt,79,3,82,2020-03-21,1.68,2,99
7414801,Large Cozy & Bright Room in Pilsen,27813082,Stephany,,Lower West Side,41.85636,-87.67891,Private room,50,1,95,2020-02-03,1.63,1,357
7416788,Lights!Camera!Action!Cool! Take #3,26957265,Beth,,West Town,41.89038,-87.68219,Entire home/apt,400,1,3,2018-10-29,0.06,4,353
7421326,Art filled apartment in Logan,5050949,Abigail,,Logan Square,41.93007,-87.69892,Entire home/apt,200,2,72,2020-03-15,1.24,1,358
7460185,Views of the Chicago Skyline from a Beautiful Master Suite,39073382,Kelly,,Lincoln Park,41.9311,-87.64777,Private room,67,2,191,2020-03-09,3.25,1,86
7482058,Bright & Airy Two-Story Skylight Loft!,39182446,Heather,,West Town,41.9045,-87.66256,Entire home/apt,153,2,256,2020-03-16,4.40,2,348
7483739,Modern Condo in Cozy Edgewater,3870091,Kareeshma,,Edgewater,41.99414,-87.65946,Entire home/apt,90,1,5,2018-07-15,0.09,1,0
7507189,2 Person Room  in Private Home,39290365,Pete,,Norwood Park,41.98349,-87.80845,Private room,60,1,143,2020-03-15,2.46,1,365
7511458,"Artist Loft,",33813743,Zandra,,Lower West Side,41.84998,-87.67623,Shared room,23,2,73,2019-10-10,1.22,3,179
7513667,Welcome to Chez Peg,12924696,Peggy,,Lincoln Square,41.97457,-87.67589,Private room,60,2,90,2020-03-08,1.81,1,231
7542698,3 Private Rooms & a Shared Office,39521801,David,,Lower West Side,41.85398,-87.6702,Entire home/apt,105,2,160,2020-02-16,2.75,1,82
7557114,"North side convenience, uncongested + free parking",4853028,Alan & Susan,,North Center,41.95016,-87.68255,Entire home/apt,85,2,47,2020-03-16,0.98,2,47
7562307,LT - 420 Friendly Rm#3 Great 4 Business/Studies,35342456,Roberto,,Portage Park,41.94025,-87.75691,Private room,35,31,26,2019-11-16,0.46,16,355
7564825,Logan Square 3 bedrms with parking,6427776,Thanh,,Logan Square,41.92654,-87.72505,Entire home/apt,122,2,100,2019-12-01,1.68,1,174
7572706,Wrigleyville Private Guesthouse,39699805,Mark,,Lake View,41.94418,-87.66084,Entire home/apt,250,2,66,2020-03-14,1.11,1,341
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,,North Center,41.95936,-87.69084,Entire home/apt,100,1,285,2020-02-16,4.89,1,342
7583731,Gorgeous West Loop Condo/Business Travelers Oasis!,22759330,Sheila,,Near West Side,41.88065,-87.65365,Entire home/apt,195,5,27,2019-04-14,0.46,1,0
7583774,"Great, Comfy Room in Vintage WalkUp",4336170,Catrina,,Lincoln Park,41.92757,-87.66397,Private room,49,2,19,2019-11-16,0.33,2,363
7584277,"Bienvenue, Wilkommen, Bienvenuti",6570051,Oliver,,Logan Square,41.92759,-87.70076,Private room,60,1,83,2020-02-16,1.41,1,89
7596630,Dietlin B&B - Paris Room,39836411,Lisa,,Logan Square,41.91536,-87.69161,Private room,105,1,67,2019-11-16,1.14,2,362
7600001,SPACIOUS DUPLEX WITH NEW KITCHEN AND PATIO!,19645168,Brandon,,Lake View,41.95129,-87.6713,Entire home/apt,206,2,150,2020-03-01,2.58,5,1
7604699,Spacious Wrigleyville 1 BR with Back Deck,4251633,Walter,,Lake View,41.94433,-87.65768,Entire home/apt,150,1,25,2019-05-21,0.56,2,0
7613172,2BD/2BA Extended Stay @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97075,-87.66812,Private room,299,30,3,2017-11-23,0.05,12,255
7623005,The Suite on Avers near Blue Line,3778566,Jeffry And Bob,,Avondale,41.93349,-87.72267,Entire home/apt,55,3,108,2018-12-03,1.82,1,0
7630479,1BD/1BA Extended Stay @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97065,-87.66821,Private room,119,30,3,2016-06-14,0.05,12,255
7637618,Cheery Vintage Garden Apartment,40071719,Myron And Edward,,Edgewater,41.98997,-87.66795,Entire home/apt,100,3,112,2020-03-15,1.90,1,45
7646381,LT - 420 Friendly Rm#4 Great 4 Studies/Business,35342456,Roberto,,Portage Park,41.93905,-87.7566,Private room,35,31,20,2018-08-19,0.35,16,355
7660767,Fabulous Bedroom & Bathroom,13299128,Jeff And Mike,,Lake View,41.95123,-87.65573,Private room,130,1,137,2020-02-16,2.92,1,134
7661725,Room in gorgeous old Chicago home,194361,Mark,,Edgewater,41.99104,-87.66274,Private room,55,2,68,2020-03-21,1.15,2,365
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,40319547,Josh,,Lake View,41.94876,-87.65879,Entire home/apt,169,90,260,2020-03-20,5.51,3,179
7692835,Cozy Coach House,40401910,Scott,,Edgewater,41.99322,-87.67205,Entire home/apt,56,2,299,2020-03-16,5.20,1,0
7713352,Quiet & Private bedroom near it all,27077065,Anthony,,West Town,41.90676,-87.6888,Private room,70,3,52,2019-10-19,0.89,1,179
7718819,Logan Square -  Queen Comfort,36300208,Maria,,Avondale,41.93351,-87.72819,Private room,38,4,7,2019-10-31,0.12,9,365
7725012,Room in wicker park town home,15494677,Jen,,West Town,41.89866,-87.66592,Private room,100,2,27,2018-10-05,0.47,2,365
7728429,The heart of Logan Square! Private Room/Bathroom,16540222,Patrick,,Logan Square,41.92317,-87.69919,Private room,175,2,21,2019-08-05,0.36,2,364
7729906,3BD/2BA Extended Stay Apt. @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97183,-87.66786,Entire home/apt,359,30,6,2018-04-29,0.12,12,239
7730115,A City night's escape in Chicago,40620214,German,,Portage Park,41.96277,-87.78414,Entire home/apt,45,1,184,2020-04-30,3.14,1,335
7735577,Logan Square-Buddy Room - Bed 1,36300208,Maria,,Avondale,41.93496,-87.72842,Shared room,30,3,10,2019-05-16,0.17,9,169
7747636,Vintage Charm in the City,10605838,Denise,,North Center,41.94197,-87.68684,Private room,59,2,101,2020-03-19,1.72,1,39
7760721,Wicker Park Family Home With Outdoor Space and Game Room,26164763,Nicole And Steve,,West Town,41.90941,-87.67287,Entire home/apt,499,3,8,2019-07-27,0.14,1,165
7769675,PARKING IN BLDG | Vibrant 2b/2b High-Rise Gym & Pool Panoramic Views by ENVITAE,36459240,Jim,,Near North Side,41.8932,-87.61715,Entire home/apt,181,3,8,2020-03-09,0.87,17,197
7772110,★SPACIOUS 4-LEVEL TOWNHOUSE★CLOSE TO EVERYTHING★,6341314,Michelle,,Near West Side,41.88664,-87.6509,Entire home/apt,555,2,158,2020-02-02,2.71,2,270
7783924,Fantastic Guest room in Chinatown!  ️,40958585,Dorian,,Armour Square,41.8478,-87.63383,Private room,85,2,202,2020-03-01,3.44,2,236
7787194,"Private Entry & Porch, King Bed, Amazing Location",23148368,George,,Lincoln Park,41.91995,-87.64946,Private room,65,2,49,2017-11-19,0.83,1,0
7800946,Spacious Condo on Quiet Block,16707815,Vicki,,Lake View,41.95061,-87.64618,Private room,105,1,55,2020-02-16,0.94,1,365
7802208,Art Collector's Greystone Apt.  (Support a Cause),35241159,Oliver,,Uptown,41.97096,-87.65693,Entire home/apt,188,1,94,2020-02-16,1.63,2,1
7803642,Clean & Comfortable Near Blue Line,29398307,Sarah,,Avondale,41.94076,-87.7041,Entire home/apt,65,2,109,2020-03-22,1.84,1,144
7807038,Cozy old Irving Park❤,38712823,Yolanda,,Irving Park,41.94669,-87.73415,Private room,20,2,70,2020-03-13,1.19,1,114
7810018,East Lakeview 2 Br Penthouse w/ private balcony,39267292,David,,Lake View,41.94043,-87.65235,Entire home/apt,140,1,388,2020-05-16,6.65,5,283
7810030,#1 neighborhood in Chicago w/ private balcony,39267292,David,,West Town,41.8978,-87.68158,Entire home/apt,99,1,319,2020-05-31,6.29,5,311
7825273,"Private, nice room/Blue Line/",40425145,Grace,,Irving Park,41.95905,-87.72953,Private room,56,1,80,2019-12-08,1.41,3,1
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,,Irving Park,41.95966,-87.73108,Shared room,30,3,60,2019-10-25,1.03,3,357
7833824,"PARKING IN BUILDING |2BR Corner Penthouse with Balcony, Pool, Spa and Gym",36459240,Jim,,Near North Side,41.89722,-87.6261,Entire home/apt,229,3,182,2020-05-24,3.10,17,147
7837690,Very Comfortable Private Room,6080758,Erin,,West Town,41.90956,-87.67344,Private room,90,2,110,2019-11-17,1.89,1,147
7854234,"Bright, Sunny, Huge Near the Lake!",2745,Kim,,Rogers Park,42.00796,-87.66846,Private room,40,2,30,2019-10-21,0.53,1,165
7855198,Garden Suite Bucktown/Wicker Park,16090300,John,,West Town,41.90236,-87.67212,Entire home/apt,550,1,12,2017-03-07,0.21,10,185
7874576,"V Peaceful Accommodations, Chicago",41503184,Cote,,Austin,41.88542,-87.77474,Private room,40,1,88,2020-03-20,1.54,6,342
7875516,Master Bedroom in Bright Sunny Top  Corner Unit,23791359,Prema,,Jefferson Park,41.97157,-87.77577,Private room,32,14,13,2020-01-18,0.28,1,364
7896539,Near Midway Airport Upscale Entire Basement Suite!,41634086,Carlton,,Ashburn,41.7426,-87.69383,Entire home/apt,69,4,118,2020-02-16,2.09,1,317
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,,Rogers Park,42.0069,-87.66951,Shared room,55,3,7,2018-08-02,0.14,4,365
7919400,****Cozy Private Room in Wrigleyville***,871911,Mo  &  Ganna,,Lake View,41.94487,-87.65056,Private room,55,1,114,2020-03-13,2.31,3,124
7933932,"Home away from home Pilsen, Chicago",40297010,Maria,,Lower West Side,41.84663,-87.68306,Entire home/apt,100,2,95,2019-10-19,1.63,1,350
7937969,CHICAGO WRIGLEYVILLE CUBS HEADQUARTERS,5547803,Anne,,Lake View,41.95045,-87.65558,Entire home/apt,214,1,3,2019-05-12,0.07,1,0
7946592,Private Room in Logan Square,41906526,Iliana And Miriam,,Logan Square,41.92088,-87.71906,Private room,39,1,58,2020-01-05,0.99,1,364
7947804,Modern Loft Conversion with Jacuzzi in a 1904 Former Factory,16627391,Aaron,,West Town,41.89685,-87.65839,Entire home/apt,289,2,178,2020-06-06,3.03,1,161
7954586,Private Room in a Florist's Home Studio,39462823,Zac,,West Town,41.90692,-87.68917,Private room,100,2,65,2020-02-16,1.17,2,89
7975015,An Andersonville gem!,40871799,Gerrit,,Uptown,41.97382,-87.66396,Entire home/apt,150,2,51,2020-02-16,0.94,1,0
7989457,East Humboldt Park Vintage Charm,24341986,Ewa,,West Town,41.90359,-87.69643,Private room,63,1,98,2020-02-16,1.68,2,179
8007531,Modern penthouse w/private rooftop,4419968,Kyle & Katie,,West Town,41.89977,-87.66894,Private room,115,2,33,2019-10-21,0.57,1,360
8011960,Lovely Room in Artistic Home,1341862,Laura,,Oakland,41.82392,-87.60672,Private room,55,1,78,2020-02-17,1.33,1,251
8017014,Wicker Park Loft Space on 2 Levels-Sleeps 10-20,5911294,Will,,West Town,41.90039,-87.66225,Entire home/apt,94,1,168,2020-03-07,2.88,2,346
8019077,"Cozy 2 BD
Free parking
& Mall Across Street",42344783,Rosanna,,Belmont Cragin,41.92719,-87.78491,Entire home/apt,60,1,51,2020-03-17,1.08,1,0
8031382,Minutes from EVERYTHING!,42247480,Algenoy,,Grand Boulevard,41.82272,-87.61743,Entire home/apt,80,1,158,2020-03-15,2.88,1,265
8051756,Fabulous Mag Mile Michigan Ave Hi-Rise Condo,8945919,John,,Near North Side,41.89463,-87.62759,Entire home/apt,116,31,2,2020-04-01,0.31,1,276
8053055,Basement Apartment in Lakeview,42518018,M J,,Lake View,41.9447,-87.65032,Entire home/apt,160,1,149,2020-02-16,2.58,4,356
8053583,Single Bedroom in Wicker Park Modern Mansion,3573488,Kristina,,West Town,41.908,-87.67366,Private room,120,20,30,2019-06-16,0.51,1,359
8068975,Downtown in the Gold Coast,3206646,Jonathan & Alejandra,,Near North Side,41.90678,-87.62887,Entire home/apt,150,1,344,2020-03-28,5.88,1,269
8069864,Lake Apt. near Hyde Park &Downtown,42245861,Angela,,Oakland,41.82094,-87.60178,Entire home/apt,85,2,249,2020-01-02,4.71,1,132
8070936,✔ 30% off 7+ Days - Cozy Room in Sunny Apartment,8549643,Trove,,Lincoln Park,41.91828,-87.65257,Private room,85,1,197,2019-12-18,3.39,12,0
8072314,"Wicker Park  Chicago, IL entire 2BD",42640238,Michelle,,West Town,41.8971,-87.67098,Entire home/apt,148,1,94,2020-04-18,1.62,1,356
8090232,Queen Bunk Beds Above a Florist's Home Studio,39462823,Zac,,West Town,41.90684,-87.68974,Private room,60,2,85,2019-11-18,1.46,2,89
8098937,A cozy convenient place to rest between adventures,42764965,Terrence,,Greater Grand Crossing,41.76891,-87.61767,Private room,28,1,3,2020-01-13,0.50,3,16
8098969,A comfortable sanctuary for two,42764965,Terrence,,Greater Grand Crossing,41.76938,-87.61827,Private room,27,1,8,2020-04-03,1.39,3,78
8099577,Entire Floor // Close to Transit // Free Parking,19538078,Grace & Sam,,Avondale,41.94598,-87.72433,Private room,50,1,220,2020-03-11,3.78,1,129
8151461,"Private, spacious studio in green building",42133332,Marcus,,North Lawndale,41.86108,-87.70467,Entire home/apt,84,3,151,2020-05-05,2.60,1,213
8153968,Snuggle Up in This Cozy Chicago Suite,16500117,Sara,,Lincoln Square,41.96593,-87.68663,Private room,55,1,122,2020-03-08,2.17,1,90
8161733,Heart of East Village/Wicker Park,14988400,Sharon,,West Town,41.8976,-87.67735,Entire home/apt,99,2,111,2019-11-17,1.91,4,44
8167169,"VIII Peaceful Accommodation,Chicago",41503184,Cote,,Austin,41.88419,-87.7742,Private room,35,1,66,2020-03-16,1.17,6,365
8181598,Renovated Victorian Beauty,24341986,Ewa,,West Town,41.90522,-87.69444,Private room,63,1,116,2020-02-16,1.99,2,179
8188570,Chicago private apt near Wrigley Field & Logan,17251828,Kaushal,,Avondale,41.93237,-87.69095,Entire home/apt,152,2,148,2020-03-04,2.87,2,159
8194363,"Spacious condo, trendy neighborhood",9008718,Elizabeth,,West Town,41.89158,-87.66807,Entire home/apt,200,1,13,2018-04-22,0.23,2,0
8208108,Dietlin B&B - Wizard of Oz Room,39836411,Lisa,,West Town,41.91393,-87.69338,Private room,100,1,73,2020-03-01,1.26,2,176
8211104,Relaxing Apartment in Ravenswood,43297766,Lindsay,,Uptown,41.97408,-87.67104,Entire home/apt,72,10,21,2019-08-07,0.36,2,0
8213703,Modern Vintage in North Center,22859587,Susan,,North Center,41.9572,-87.67654,Entire home/apt,126,2,168,2020-03-15,2.88,1,169
8224594,Charming Bucktown 1BD,43368694,Tara,,Logan Square,41.9191,-87.681,Entire home/apt,105,1,267,2020-05-09,4.59,1,121
8226212,Wicker Park Vintage Charmer: 1BR near blue line,19874232,Jill,,West Town,41.90691,-87.66833,Entire home/apt,139,3,66,2020-01-01,1.14,1,0
8228022,2.Large and Spacious Condo in Logan Square,43389451,Marius,,Logan Square,41.92164,-87.71608,Entire home/apt,129,7,121,2020-01-02,2.17,2,317
8229081,Superhost Wrigley/Lakeview Duplex 3BR/2.5BA,7748106,Sharon,,Lake View,41.94293,-87.6505,Entire home/apt,286,3,95,2020-02-17,1.64,1,79
8241512,"**Lux 2B/1bth panoramic views, 5 stars amenities",12178834,Kim,,Near North Side,41.8925,-87.62384,Entire home/apt,178,3,24,2018-06-14,0.42,3,270
8255282,Spacious Jefferson Park Apartment,43534174,Maggie,,Jefferson Park,41.9859,-87.77188,Entire home/apt,110,2,118,2020-03-31,2.07,1,334
8272970,Lovely Private Room and Bath in Perfect Location,10350152,Bernie,,Near North Side,41.90184,-87.64516,Private room,100,1,90,2019-11-16,1.80,2,20
8273329,Second bed (twin) in a private room,41690970,Hana,,Rogers Park,42.00666,-87.67224,Shared room,40,7,4,2018-09-18,0.08,4,179
8276761,Clutter Free Cozy & Clean Hotelesk,34084764,Christian,,West Town,41.90929,-87.69242,Private room,50,2,92,2019-10-17,1.58,5,353
8277434,Cozy Clutter Free Clean & Hotelesk,34084764,Christian,,West Town,41.90936,-87.69185,Private room,45,2,72,2019-10-27,1.24,5,352
8286958,Cozy Logan Square Garden,28172807,Sadie Rose And Patrick,,Avondale,41.93402,-87.71093,Entire home/apt,70,1,234,2020-05-04,4.08,2,338
8305524,An apartment in a garden,11336919,Constance,,Lake View,41.94018,-87.6593,Entire home/apt,170,2,60,2019-10-15,1.07,1,231
8306409,Bright Room in Boho Artist Home,42865476,Kate,,East Garfield Park,41.88694,-87.7023,Private room,49,1,201,2020-03-14,3.46,2,298
8310869,Comfy Logan Square blocks from 606.,43280007,Matthew,,Logan Square,41.91558,-87.71859,Entire home/apt,90,1,286,2019-12-08,4.93,1,0
8312137,1 Bedroom Ukrainian Village,28366015,Ted,,West Town,41.90215,-87.68703,Entire home/apt,90,1,30,2019-10-15,1.26,1,89
8326393,3-6 months - Great Location: Walk to Everything!,25039507,Stephanie,,Near North Side,41.89896,-87.6323,Entire home/apt,107,30,1,2015-09-25,0.02,1,365
8336595,Great loft space with private room.,27600295,Vicky,,West Town,41.88957,-87.67315,Private room,52,1,84,2020-03-16,1.46,3,352
8337703,Private Room in Wrigley/Boystown,43950076,Andres,,Lake View,41.94742,-87.64976,Private room,61,1,189,2020-03-01,3.31,1,355
8339990,Private Bedroom/Bathroom Lakeview E,25759643,Tim,,Lake View,41.95682,-87.66715,Private room,90,2,84,2020-03-15,1.47,3,70
8355466,"Calm, Airy House with a Garden Patio",44040567,Richard,,Edgewater,41.9808,-87.66831,Entire home/apt,165,4,122,2020-01-26,2.72,1,334
8384692,Luxury Condo with Incredible Views of Chicago,43954984,Jennifer,,Near North Side,41.89567,-87.62551,Entire home/apt,109,32,7,2019-09-23,0.15,1,358
8389805,First-Class Couch Surfing,44207258,Zeek,,Portage Park,41.94194,-87.74938,Private room,45,2,55,2019-10-27,0.95,1,0
